symbol,search_date,headline,summary,source,url,published_at
TSLA,2025-10-15,"Strategy, MetaPlanet, BitMine Get Company: Here's Who's Building A Binance BNB Treasury","Following recent moves by Strategy (NASDAQ:MSTR), MetaPlanet (OTCQX:MTPLF), and BitMine Immersion Technologies (NYSE:BMNR) to expand their digital asset holdings, China Renaissance Holdings (OTCPK: CSCHF) is now preparing to establish its own crypto ...",Yahoo,https://finnhub.io/api/news?id=5d90e09c0a9569dadc2d6ab0bcf2346df977c3d6b57f6831cb0bc51c371d4b76,2025-10-15 21:31:09
TSLA,2025-10-15,Volatility Shares files for the first ever potential 5X leveraged ETF in the US,"(Reuters) -Volatility Shares, an issuer of exchange-traded funds, filed on Wednesday to launch a total of 27 highly leveraged ETFs, including the first-ever proposed 5x ETF for the U.S. market, at a time of rising caution over inflated asset prices as markets continue their upward swing.  Volatility Shares has filed for a 3x and a 5x offering on Strategy, where existing issuers have struggled to manage a 2x product.  Until now, the U.S. Securities and Exchange Commission has approved single-stock leveraged ETFs with a maximum of 2x.",Yahoo,https://finnhub.io/api/news?id=560d3e010a0bc7724341a4d8e9895f950c9ae1d5e27623f0c231075c3d3a8ab0,2025-10-15 21:26:08
TSLA,2025-10-15,"These Bitcoin, Ethereum and XRP ETFs Plan to Offer 5X Leverage","ETF manager Volatility Shares has applied with the SEC to bring 5x leveraged Bitcoin, Ethereum, XRP, Solana, and other funds to the market.",Yahoo,https://finnhub.io/api/news?id=839d5f1b4822e61f0a576a195672d70bfe0223e7f82ef1d220049737748c18a6,2025-10-15 19:52:06
TSLA,2025-10-15,"Melius Initiates Tesla (TSLA) With Buy and $520 Target, Calls It a “Must Own” AI Stock","Tesla, Inc. (NASDAQ:TSLA) is one of the AI Stocks in Focus on Wall Street. On October 13, Melius initiated coverage of the stock with a “Buy” rating and a $520 price target. The firm calls Tesla a “must own” as it is poised to capitalize on AI disruption impacting multiple industries, starting with automotive. “Tesla is unique […]",Yahoo,https://finnhub.io/api/news?id=6e7f0c66ad9266302504b54d1ac8b6891acaf1808146165c243912edb8eb0587,2025-10-15 19:01:44
TSLA,2025-10-15,Tesla’s China Shipments Are on the Rise. Should You Buy TSLA Stock Here?,Tesla stock has almost doubled over the last six months as the company navigates a volatile macro environment in 2025.,Yahoo,https://finnhub.io/api/news?id=99086454c5c24154296ed3ec166f3a2d1701ab7ce6225b1504e31248a02e5134,2025-10-15 18:56:46
TSLA,2025-10-14,General Motors deals billion-dollar blow to the EV industry,"The U.S. EV market has had a record-setting 2025. But new information from General Motors GM shows just how precarious the industry's perch is. 2025 (through September): over 1 million units, 10.5% market share2024: 1.3 million, 8.1% market share2023: 1.2 million, 7.8% market share2022: 800k 5.8%, ...",Yahoo,https://finnhub.io/api/news?id=caee9b47c04c7284c5b1d487056197346e8a396e6afb59341e6f7cda8e123da8,2025-10-15 02:37:00
TSLA,2025-10-14,Stock Market Today: Dow Jumps After Fed's Powell Hints At Rate Cut; Nvidia Partner Vaults 30% (Live Coverage),Stock Market Today: The Dow reverses higher after a speech from Fed Chair Jerome Powell helped the market set aside worries over U.S.-China tensions,Yahoo,https://finnhub.io/api/news?id=c449e06228348b37485b4d966e9f0beea32ec0162e042ddb262865439a542d75,2025-10-14 22:19:22
TSLA,2025-10-14,Peter Schiff Says Bitcoin's Recovery Is A 'Dead Cat Bounce' While Gold Makes Another All-Time High,"Economist and long-time Bitcoin (CRYPTO: BTC) skeptic Peter Schiff has described the crypto king's rebound from Friday's sell-off as a ""dead cat bounce."" What Happened: In a series of posts on X, Schiff criticized Bitcoin's volatility and emphasized ...",Yahoo,https://finnhub.io/api/news?id=48da351fc0aed03d7b84b959e74c68cab0b5d6ae2bc2e1329a217275963e1813,2025-10-14 21:01:04
TSLA,2025-10-14,Elon Musk Gushes About Bitcoin 'Energy' Demands—Years After Environmental Gripes,Elon Musk praised Bitcoin's energy foundation years after criticizing crypto's power consumption and halting Tesla BTC payments.,Yahoo,https://finnhub.io/api/news?id=71f7937b91c9271fff50014fb5fbdf2e6024b4d9f9cde0c0185d75453051f2a9,2025-10-14 19:55:15
TSLA,2025-10-14,Tesla's surprising delivery data hide a serious problem,"Tesla shares have been on a heater after a rough start to the year. Over the past six months, Tesla stock has jumped 72%. The only thing hotter than Tesla's stock in the last six months was the company's third-quarter deliveries. Tesla blew away expectations in the third quarter, delivering 497,099 ...",Yahoo,https://finnhub.io/api/news?id=a540cb8541a2a75e46d452cc99123c3efb00619ac3520b4beb44e10bc47d0ecb,2025-10-14 19:47:00
TSLA,2025-10-14,Basic Materials Roundup: Market Talk,"Find insight on BASF, Merdeka Gold Resources and more in the latest Market Talks covering basic materials.",Yahoo,https://finnhub.io/api/news?id=c6e27904b8d222c0a8a8925dc4fa8225822cbc5c9ac88b2267403dda34667f05,2025-10-14 19:47:00
TSLA,2025-10-14,China Flexes Superpower Status Using Rare Earths in Global Supply Chain Grab,"The rules announced last week require overseas companies to obtain Chinese government approval before exporting products containing even trace amounts of certain rare earths that originated in China.  “After decades of striving, China finally has a few real technological advantages over America,” wrote Arthur Kroeber and Laila Khawaja at Gavekal Research in a Monday note.  EU Economy Commissioner Valdis Dombrovskis charged China with “using trade interdependencies for political gain,” speaking in Washington as global finance chiefs gathered for fall meetings of the International Monetary Fund and World Bank.",Yahoo,https://finnhub.io/api/news?id=6c420c756269d65dc21604ace300d232cf0038510530f20d88d82107ff931d39,2025-10-14 19:16:16
TSLA,2025-10-14,"Wall Street Says ‘Bravo’ to Tesla on New Model Y, Model 3 Prices. Should You Buy TSLA Stock Here?","Tesla shares have dipped slightly despite analysts praising the EV giant’s latest Model Y and Model 3 price cuts, seeing renewed delivery momentum but mixed implications for margins and valuation.",Yahoo,https://finnhub.io/api/news?id=c5788e3c6b2119b359b3d567a9db93c26139a7bb38ef0abddc2f834bf44715cb,2025-10-14 19:13:19
TSLA,2025-10-14,Tesla Net Worth: Is the Electric Car Giant Still a Good Bet To Invest?,"With an estimated net worth of $1.37 trillion based on its current market capitalization, Tesla is a leader in more than just electric vehicles. From advancements in autonomous driving and artificial...",Yahoo,https://finnhub.io/api/news?id=5d8303486ca04994ed89334d49639e4a82e0227b86b81ce6c01bd8cdf1a945b0,2025-10-14 18:27:14
TSLA,2025-10-14,Tesla's Cybertruck Sales Collapse in Q3: What's Behind the Dip?,"TSLA's Cybertruck struggles as sales plunge sharply, lagging rivals, raising questions on pricing, design and production challenges.",Yahoo,https://finnhub.io/api/news?id=6d0b064978c8114a9c29984b25828ba0cf04ed8f7ff46e6a78be5fd2c4690797,2025-10-14 17:55:00
TSLA,2025-10-13,"Did You Know, María Corina Machado, Who Thanked Trump After Receiving The Nobel Peace Prize, Is A Bitcoin Supporter","Venezuelan opposition leader María Corina Machado, who recently won the Nobel Peace Prize, has been a Bitcoin (CRYPTO: BTC) supporter, labeling it as a “vital means of resistance” earlier. Nobel Peace Prize Winner Is A Bitcoiner Machado was honored ...",Yahoo,https://finnhub.io/api/news?id=0948d816c7e962c8028564ac157a3ae37ffeb0a25902ad781b6e506352642fc1,2025-10-14 02:31:06
TSLA,2025-10-13,The world's 10 richest people lost nearly $70 billion in Friday's market rout,"Elon Musk, Jeff Bezos, and Mark Zuckerberg led the wealth declines on Friday as fresh fears of a trade war hammered stocks.",Yahoo,https://finnhub.io/api/news?id=edb25a33942c2c86dfca32281e17af790bb8daf631c9d478dafccd75a1c6a826,2025-10-14 01:47:07
TSLA,2025-10-13,"Stocks to Watch Recap: Broadcom, Fastenal, JPMorgan, Warner Bros.",↗️ Broadcom (AVGO): U.S.-listed chip stocks such as TSMC (TSM) and AMD rebounded Monday after the Trump administration struck a conciliatory tone on China. Broadcom shares got an extra boost after the semiconductor designer struck a multibillion-dollar deal with OpenAI.,Yahoo,https://finnhub.io/api/news?id=148c07bc97d0899ebe0bfc421084cb606979fbc6a17df3ff910f0e0abbd5301c,2025-10-14 00:00:08
TSLA,2025-10-13,US Equity Indexes Rebound After Bessent Calms China Trade Tensions,US equity indexes rose at Monday's close after US Treasury Secretary Scott Bessent breathed positivi,Yahoo,https://finnhub.io/api/news?id=d796c454ce2299c19adb03dc2d90f6f26b8995c8328b00bc282811bead23d7b3,2025-10-13 23:53:13
TSLA,2025-10-13,Tesla’s Cybertruck sales slump almost 63% amid EV surge,"Cybertruck sales plunged as the rest of the EV market surged, suggesting Tesla’s flashiest project is becoming its weakest link",Yahoo,https://finnhub.io/api/news?id=32d17cf0d755e150a2f2b1a3cf98ecf1e823361b7334896558b485f419755f46,2025-10-13 23:52:40
TSLA,2025-10-13,Why Tesla Stock Is a ‘Must Own’,"Tesla  stock rose Monday, bouncing back from its steep drop on Friday.  A new Buy rating from Melius Research analyst Rob Wertheimer boosted the stock.  “We see Tesla shares as a must-own,” Wertheimer wrote.",Yahoo,https://finnhub.io/api/news?id=1cab7a464cfa73703b75e54aefec65457bddf3e3785d2ff1d4011eb57b6bb3f7,2025-10-13 23:48:00
TSLA,2025-10-13,"Stock Market Today: Dow Claws Back Nearly 600; Tesla, Nvidia Stage Rebounds (Live Coverage)","The Dow Jones Industrial Average and other major indexes started the week with a bang Monday after President Donald Trump made reassuring comments about China tariffs.  Meanwhile, closely watched Magnificent Seven names Tesla and Nvidia rebounded on the stock market today.  The Dow climbed nearly 1.3%, just under 588 points, retaking its 50-day moving average and reclaiming the 46,000 level.",Yahoo,https://finnhub.io/api/news?id=04d33643aa956685fce44afd4b2c0da8a0c96a765a758340af7468d98bbfe172,2025-10-13 23:31:49
TSLA,2025-10-13,Bitcoin's Flash Crash Over Weekend Prompts Analyst To Sound Warning on BTC ETFs: Continuous Liquidity Essential To 'Prudent Risk Management',"Bitcoin’s (CRYPTO: BTC) flash crash late Friday, which happened outside of regular trading hours, has reignited debate about the operating hours of spot BTC exchange-traded funds, particularly the iShares Bitcoin Trust ETF (NASDAQ:IBIT). BTC’s Deadly ...",Yahoo,https://finnhub.io/api/news?id=befdd692bb47e1cfbfafec75ce716a883909a5accefcca09bd48f1a1c9aa10b4,2025-10-13 23:31:13
TSLA,2025-10-13,"Tariffs, Social Shopping, and an EV Reset",We're asking the big questions.,Yahoo,https://finnhub.io/api/news?id=3cc2d35c5a4765a1f99002412b87307a0a65e0df7580036f9cce2fb992feadec,2025-10-13 23:22:00
TSLA,2025-10-13,"These Stocks Moved the Most Today: Broadcom, MP Materials, Albemarle, Bloom Energy, Nvidia, Tesla, Fastenal, and More","Broadcom is working with OpenAI to develop and deploy 10 gigawatts of custom artificial-intelligence accelerators, while MP Materials and other rare-earth stocks extend sharp gains.",Yahoo,https://finnhub.io/api/news?id=43b22841255872da0eb7d98e223cfba91a88906bdd1bb99ed8ff35e7af373006,2025-10-13 23:13:00
TSLA,2025-10-12,"Meet the Supercharged Growth Stock That's One of This Year's Big Winners. The Company Could Hit $50 Trillion by 2034, According to 1 World-Renowned Analyst","A track record of innovation, strong tailwinds, and an industry-leading position could drive this household name to new highs.",Yahoo,https://finnhub.io/api/news?id=961be3a10ee0937883ec967a4fbc4a7abda992273c8c2c629419827ce8369e0e,2025-10-13 02:02:00
TSLA,2025-10-12,"Tesla Offers Cut-Price New Vehicles In Europe, Trying to Arrest Sales Decline","Tesla  has introduced its new “Standard” Model Y and Model 3 vehicles in Europe, hoping lower-priced versions of its two most popular cars can arrest sales declines in the region.  European websites for the electric vehicle maker now show lower-price versions of the Model 3 and Y that Tesla unveiled in the U.S. this past week.  Tesla could use the new options for European car buyers.",Yahoo,https://finnhub.io/api/news?id=92deaad7bf371e01be5cdcd52ac2e58b9adbd82fdfde0f7253917309d5a3b644,2025-10-12 23:04:00
TSLA,2025-10-12,Cathie Wood sells shares in major AI stock,"Love her or roll your eyes, Cathie Wood is still moving the tape. The ARK founder has built an unmatched reputation through her investments in disruptive innovation, focusing on areas such as AI, autonomy, fintech, and biotech, while accepting any volatility that comes with it. A big part of why ...",Yahoo,https://finnhub.io/api/news?id=115fe0872a2cd4a05169d6ae42bb987275b34c0ea4e1b1d0c9f5ff97b65081f6,2025-10-12 20:07:00
TSLA,2025-10-12,"Tesla Risks Doing Something It Hasn't Done Since Launching the Model S, and It Could Trigger a Big Move in Its Stock",The automaker is on a relentless quest for groundbreaking technological advancements.,Yahoo,https://finnhub.io/api/news?id=17265f4dde4f35a2be3978914779e13562c6c7a29739c09ac6d5eae7799e765a,2025-10-12 20:06:00
TSLA,2025-10-12,"Finally, Good News for Tesla Investors -- or Is It?","After a year filled with negative headlines, consumer backlash, and declining global sales, Tesla has some good news -- or does it?",Yahoo,https://finnhub.io/api/news?id=0f333996519e98a28d1c01fe685521a68fb7e11e6370ca50033dcf2f6fecad65,2025-10-12 18:10:00
TSLA,2025-10-12,This Texas Town Is an Energy Powerhouse. It’s Running Out of Water.,A severe drought has Corpus Christi scrambling to meet growing demand from companies like Exxon and Tesla that have invested billions of dollars in the region.,Yahoo,https://finnhub.io/api/news?id=c667fdbc5ab68225eeb83b0c60b12723b8657d9bf8f5b7a5c901312004feece7,2025-10-12 18:00:00
TSLA,2025-10-12,Is the AI stock bubble about to explode?,"Stop with the AI bubble talk, please!",Yahoo,https://finnhub.io/api/news?id=d749f907df37e6506cc64dc7bb79436204177444a1f2b879d7054dafb0f2a90f,2025-10-12 15:30:14
TSLA,2025-10-12,"1 Unstoppable Stock That Could Join Nvidia, Apple, Microsoft, Amazon, Alphabet, Meta, and Tesla in the $1 Trillion Club","The boom in artificial intelligence (AI) has led to strong growth for Oracle's business, and more could be on the way.",Yahoo,https://finnhub.io/api/news?id=5aadf94b82e439ed478948fb7d97d96decdde4f675c285107a8f6f14c70f72c2,2025-10-12 15:16:00
TSLA,2025-10-12,Should You Buy Tesla Stock Before Oct. 22?,The automaker's Q3 vehicle deliveries surpassed Wall Street expectations.,Yahoo,https://finnhub.io/api/news?id=1cf0e58facf33806deb9f673e90fa294d06a555a424a901e0e0dd272eff238f3,2025-10-12 15:05:00
TSLA,2025-10-12,GM announces upcoming return of Chevy Bolt,Chevrolet Bolt EV returns as a limited run model in 2027 with Tesla charging standard after GM ended production in 2023 due to battery fire issues.,Yahoo,https://finnhub.io/api/news?id=a2e15dfe813f5df8bc88c85d29ac58d61250ca34e68ee7bc3fd36977b054bf3a,2025-10-12 14:30:04
TSLA,2025-10-11,Tesla (TSLA) Target Boosted to $509 by TD Cowen After Strong Deliveries and AI Momentum,"Tesla, Inc. (NASDAQ:TSLA) is one of the Hot AI Stocks to Keep on Your Radar. On October 9, TD Cowen reiterated the stock as “Buy” TD Cowen said it’s standing by shares of Tesla and raising its price target on the stock. “We’re also Buy rated on Tesla (PT to $509 from $374)…” The raised price […]",Yahoo,https://finnhub.io/api/news?id=6ece8bd720134c725ad36a42a270a8d14ba07c521c5b7d8ba7680b76e5ba0345,2025-10-12 01:25:28
TSLA,2025-10-11,3 Brilliant but Overlooked Driverless Vehicle Stocks to Buy and Hold for 10 Years,"If you're looking for hidden gems that could return significant value as driverless vehicles take over roads, start here.",Yahoo,https://finnhub.io/api/news?id=1a4a0039775dd7bbbd7fb708cf9074f8945c99976de97a5eadd73bb39b630757,2025-10-11 20:54:00
TSLA,2025-10-11,Lucid Gravity Grand Touring Customer Deliveries Begin in Canada,"Lucid Group, Inc. (NASDAQ: LCID), maker of the world's most advanced electric vehicles, today announced that deliveries of the Lucid Gravity have begun in Canada.",Yahoo,https://finnhub.io/api/news?id=66c42e9aded325e57965d42e0551d322aea76a3c5f1c521ffb1ff3e227effede,2025-10-11 20:30:00
TSLA,2025-10-11,What's the End of the EV Tax Credit Mean for Tesla? Listen to Elon Musk.,A key advantage for EVs is going away.,Yahoo,https://finnhub.io/api/news?id=c14680adf7b2ec4987e2d12d11b5e5e6efe50dcbb6a165a3d0bfc4885cec5d54,2025-10-11 20:30:00
TSLA,2025-10-11,Tesla trillion-dollar business hits major government speed bump,"Tesla says it has an industry-leading advanced driver assistance system, and investors believe the monetary opportunity with FSD and Autopilot could be in the trillions. Even though Tesla currently derives 90% of its revenue and 94% of its gross margin from auto sales, permabulls like Ark Invest ...",Yahoo,https://finnhub.io/api/news?id=3ff6be0ec2a9e694a5855f6f0f75fa036a09fcf9118b4c8300665ebc294dbd04,2025-10-11 19:47:00
TSLA,2025-10-11,China’s New Weapon in US Trade Talks: Batteries,"The restrictions, which take effect Nov. 8, span a wide swath of the battery supply chain.  As with past restrictions, the new rules require battery companies to receive licenses from the Chinese Ministry of Commerce before exporting their goods.",Yahoo,https://finnhub.io/api/news?id=dbda8202ad88b1b4e4aa688009e91ceae4435f31b19b6607be4f35f54b4c6389,2025-10-11 19:09:49
TSLA,2025-10-11,Tesla’s top-compensated executives & directors besides Elon Musk,"Quick facts: Tesla has helped make Elon Musk the world’s richest person, but the EV maker’s other executives and directors are rewarded for their work, too. Among the Tesla executives who make the most in terms of stock awards are two executives and three members of the company's board of ...",Yahoo,https://finnhub.io/api/news?id=1525f532f98f5e58fc415a42aa44823e5d4f802e74e84883b648308d481233eb,2025-10-11 18:32:00
TSLA,2025-10-11,Should You Buy Advanced Micro Devices (AMD) Stock After Its Blockbuster Deal With OpenAI?,"The new deal with OpenAI brings AMD a step closer to catching up with Nvidia in the data center business, but there's a catch.",Yahoo,https://finnhub.io/api/news?id=cf3c6f087c2761a99c591fe0b4bbbb7c251c5fb1f6eb89566dcbb2eefe5e8ec6,2025-10-11 11:27:00
TSLA,2025-10-11,"Trump Fires Federal Workers, Escalating US Shutdown Fight","“It’ll be a lot, and we’ll announce the numbers over the next couple of days, but it’ll be a lot of people,” Trump told reporters Friday in the Oval Office.  The administration plans to slash at least 4,100 workers from the government during the shutdown, according to newly filed court documents.",Yahoo,https://finnhub.io/api/news?id=0abd8fc00f2e10c6de08b9ad733e86e149c32705144d584aca0e68f159ee68d8,2025-10-11 04:15:27
TSLA,2025-10-11,"Trump Adds 100% China Tariff After Stock Market Dives; Oracle, Tesla, Taiwan Semi In Focus","The stock market tumbled with President Trump imposing huge China tariffs after the close. Oracle, JPMorgan, Taiwan Semi are on tap. Is Tesla's chart healthy?",Yahoo,https://finnhub.io/api/news?id=95a61339c33382723f30b2b63daf26d0a78297d0d9c59393ae4c5bd24bb2f90c,2025-10-11 00:56:07
TSLA,2025-10-10,Oversized Position In Tesla Stock Delivered Great Profits In Short Time,"Especially when a winner comes with a larger position size.  Tesla stock gives an example of how the decision can play out.  After skirting around its 200-day line for a few months, Tesla finally seemed to lift strongly (1).",Yahoo,https://finnhub.io/api/news?id=d0709acde5df4a0bb9979f63d585ce52d746bb341435796e26b435c21a47d784,2025-10-11 00:22:44
TSLA,2025-10-10,"The Score: Delta, AMD, Tesla and More Stocks That Defined the Week",Sunny quarterly results from  Delta Air Lines  sent air carrier stocks soaring on Thursday.  Delta said it expects travel demand to continue to bounce back and is aiming for a record holiday season.  Delta shares rose 4.3% Thursday.,Yahoo,https://finnhub.io/api/news?id=8d3988be80e6a13d4bd91aa24a7767cc497982626c085d42647aff0651435630,2025-10-11 00:06:00
TSLA,2025-10-10,"If You'd Invested $5,000 in Tesla 5 Years Ago, Here's How Much You'd Have Today","Shares in the innovative EV maker have soared, but the journey has been stomach-churning.",Yahoo,https://finnhub.io/api/news?id=08933a6a267a95b6e1055489f9be8ea4bb1de20fc23bc315e9581b1b32d3f7eb,2025-10-10 23:59:21
TSLA,2025-10-10,Tesla Stock Falls as Reviews of ‘New’ EVs Trickle In,Car shopping resource provider Edmunds took the new “Standard” Tesla Model 3 and Model Y for a spin.,Yahoo,https://finnhub.io/api/news?id=a29525e7655524ad32bf8e6310f19748488dae70b951c69b8f8c139e881536c7,2025-10-10 23:13:00
TSLA,2025-10-10,Tesla Stock on Alert as NHTSA Investigates Full Self-Driving Safety,Regulators reviewing 2.9 million vehicles after new traffic safety reports,Yahoo,https://finnhub.io/api/news?id=cc1b9abc166760edde88da535991bc31b31eb54fd9e1f3d8797664daa743d457,2025-10-10 22:37:12
TSLA,2025-10-10,Tesla China EV Sales Rise 2.8% in September After Two-Month Decline,Model Y demand and India exports support sales rebound,Yahoo,https://finnhub.io/api/news?id=234807f7ea0b654d554f6602a6e4bd505d9041f478e93c5d74d65768f9a27845,2025-10-10 21:45:35
TSLA,2025-10-10,Why is the stock market dropping? A look at Wall Street amid Trump tariff talks on China,The stock market plunged Oct. 10 after President Trump threatened to increase tariffs on China in response to restrictions on natural resources.,Yahoo,https://finnhub.io/api/news?id=98cf8430a0fd772bff50b6132e8d4ac090d19968db9041d568e3ee23af122b06,2025-10-10 21:28:25
TSLA,2025-10-10,Q3 earnings will be 'validation moment' for AI spend: Dan Ives,"Big Tech heavy hitters will report their third quarter earnings in the coming October weeks, which will give Wall Street a better sense of how much these companies are investing in AI and artificial intelligence infrastructures. Wedbush Securities managing director and global head of technology research Dan Ives discusses how investors are still underestimating the AI super cycle propelling markets (^DJI, ^IXIC, ^GSPC) higher. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts.",Yahoo,https://finnhub.io/api/news?id=b60fcd5229fc6be1994be1dce7146f53a257d24efc0b6e38884c25fc65b86d90,2025-10-10 20:30:00
TSLA,2025-10-10,Veteran Tesla analyst drops jaw-dropping new price target,"The budget Teslas (TSLA) are here. Following years of hints and pricing teases, EV giant Tesla just showed off its lower-cost trims, designed to drive volume without disrupting the lineup. The market reaction, though, was immediate and surprisingly mixed, reflecting the tension between ...",Yahoo,https://finnhub.io/api/news?id=9c5dd4802062e193628ec95eb2caee8bfbd6a38e72f68496e9e2bff6da4276f4,2025-10-10 19:47:00
TSLA,2025-10-10,"Tesla May Capture 5% of Estimated Humanoid Robot Market by 2050, RBC Says","Tesla (TSLA) could capture a 5% share of the global humanoid robot market by 2050, RBC Capital Marke",Yahoo,https://finnhub.io/api/news?id=f34f9d3c48a935d7fb2c036e0ede4f22cedd6d0f82e07f3440d09f0f9df90eb7,2025-10-10 19:41:38
AVGO,2025-10-16,"Billionaire Ken Griffin Sells Broadcom Stock and Buys an AI Stock Up 2,700% Since 2023","Ken Griffin is one of the most successful hedge fund managers in history, and he bought a small position in Palantir in the second quarter.",Yahoo,https://finnhub.io/api/news?id=74bf99203f3d9a422db88a77dc5f5aea6180ae313f25904d1cc18cc6410667f2,2025-10-16 10:05:00
AVGO,2025-10-16,TSMC ADR Premium Tops Two-Decade High as Global Buyers Pile In,"Its American depositary receipts are trading at the highest premium to its Taipei shares since 2002, on a 50-day moving average basis.  The ADRs have surged 54% this year, outpacing the 38% gain in the Taiwan listing, as global traders boost bullish bets.  “We are positive on TSMC’s outlook and expect it to raise its full-year 2025 sales growth outlook,” said Rex Chen, a Taipei-based fund manager at Capital Investment Trust Corp.",Yahoo,https://finnhub.io/api/news?id=32b4b72fe88e695ed8b216c0c622bc0bd1b5eec92fb60995fa45e867947a9625,2025-10-16 05:32:44
AVGO,2025-10-15,Morgan Stanley revamps Broadcom’s price target with a twist,"Broadcom (AVGO) just signed on to perhaps the biggest AI infrastructure push in recent memory. On October 13, OpenAI and Broadcom announced a mind-boggling new deal that has them co-developing and co-deploying a 10-gigawatt fleet of custom accelerator racks, starting in late 2026 and ...",Yahoo,https://finnhub.io/api/news?id=cb328d78876efc3f08904ab307dbcf33aea2b4f4b58925203a4482c068c00b3a,2025-10-15 21:49:21
AVGO,2025-10-15,Breaking Up With Big Tech Is Hard to Do. How to Truly Diversify.,"The S&P 1500 is dominated by Big Tech just like the S&P 500. But small-caps are having a moment, and their rally could have real legs.",Yahoo,https://finnhub.io/api/news?id=2e76c35eaa8120e2c65a4c44f13698f7990488654d6bf91abbaae96403349b0c,2025-10-15 20:45:00
AVGO,2025-10-15,"BlackRock, Nvidia-backed group strikes $40 billion AI data center deal","By Arsheeya Bajwa and Aditya Soni (Reuters) -An investor group including BlackRock, Microsoft and Nvidia is buying one of the world's biggest data center operators with nearly 80 facilities in a deal",Yahoo,https://finnhub.io/api/news?id=331fc37c76faf36deb7872ef546c3bf852913699456a63e433f96f9bb9a7b30b,2025-10-15 19:13:45
AVGO,2025-10-15,Broadcom (AVGO) Price Target Raised on Massive OpenAI Custom Chip Partnership,"Broadcom Inc. (NASDAQ:AVGO) is one of the AI Stocks in Focus on Wall Street. On October 13, Mizuho raised its price target on the stock to $430.00 from $410.00 while maintaining an Outperform rating. The raised price target follows OpenAI’s announcement of a custom ASIC partnership with the chipmaker. The companies announced a collaboration on Monday […]",Yahoo,https://finnhub.io/api/news?id=9c88d7d53d1cf684225f76b3c53b615bb25f94e6ec63c6419a84d9108fd48f7c,2025-10-15 18:58:15
AVGO,2025-10-15,"Silicon Valley is plowing money into AI, and the latest deals are eye-watering","Big Tech is spending billions on AI deals, but the web of agreements is getting difficult to follow. We break down the latest deals to make it easier to understand.",Yahoo,https://finnhub.io/api/news?id=e3634e762ff69d121186fce9cd8165f863e734e8c12debbc993ad242b70c8296,2025-10-15 18:55:25
AVGO,2025-10-15,"Mizuho Raises Nvidia (NVDA) Price Target to $225, Calls It the AI Market Leader","NVIDIA Corporation (NASDAQ:NVDA) is one of the AI Stocks in Focus on Wall Street. On October 13, Mizuho reiterated Nvidia as Outperform and raised its price target $225 per share from $205. Mizuho analyst Vijay Rakesh continues to view Nvidia as a leader in the artificial intelligence market, with the firm forecasting more than $300 billion […]",Yahoo,https://finnhub.io/api/news?id=6aac5dfb8e31bd22e653091616499d803664a8eb61e79044740875b5ce918410,2025-10-15 18:54:29
AVGO,2025-10-15,How I'm Investing $30K In AI Winners,Discover how a new AI-focused portfolio with $30K capital is outperforming benchmarks. Click for my picks as I began a new adventure with cutting-edge stocks.,SeekingAlpha,https://finnhub.io/api/news?id=c56ef18540be1c5b50a3851a460099be4097bfb1162dc782c515ac92199ec60a,2025-10-15 18:09:36
AVGO,2025-10-15,"Tracking OpenAI's deals with Nvidia, Walmart, AMD, and more","Massive chip orders, new cloud partners, and retail tie-ins show how the world’s most valuable startup is building like an industrial giant",Yahoo,https://finnhub.io/api/news?id=58c4a3335e68103630e0a301e3ead31cb1d8186d1e37224b6d93ff49666ea684,2025-10-15 17:37:51
AVGO,2025-10-15,Jim Cramer Says Broadcom “Rarely Gets the Attention it Deserves”,"Broadcom Inc. (NASDAQ:AVGO) is one of the stocks on Jim Cramer’s radar. Cramer mentioned the company’s deal with OpenAI, as he commented: “We got this gigantic deal between semiconductor kingpin Broadcom and OpenAI. To put it in plain English, OpenAI is going to design chips made by Broadcom for the equivalent of 18 Hoover Dams’ […]",Yahoo,https://finnhub.io/api/news?id=361c36b01165314d496612c056a1544b148f6261bead8645acce3ffb83fdb6b0,2025-10-15 17:20:26
AVGO,2025-10-15,Broadcom (AVGO) Unveils AI Networking Solutions at OCP Summit,"Broadcom Inc. (NASDAQ:AVGO) is one of the 11 Best American Semiconductor Stocks to Invest In. On October 8, Broadcom Inc. (NASDAQ:AVGO) reported that it will be presenting significant advancements in its scale-up and scale-out AI networking solutions at the 2025 Open Compute Project (OCP) Global Summit, which is taking place in San Jose from October […]",Yahoo,https://finnhub.io/api/news?id=e882c35b8fe5e63cb8e909289214a5894f1bacd726c97db70cf1f034885303ac,2025-10-15 17:20:11
AVGO,2025-10-14,Chip ETFs: The Best Way to Profit from the AI Boom?,We examine recent AI deals and spotlight three key ETFs.,Yahoo,https://finnhub.io/api/news?id=22f9953cb2c36391a066ede804c79dbee0bd612a9e034ab52410e88bb6d09a4c,2025-10-14 23:24:00
